Lattice3x20172.csv,,,,,,,,,,,,,,,,,,,
10,5,1,0,,,,,,,,,,,,,,,,
0,67,65,79,34,49,38,44,83,93,43,22,47600,30,22,7,0,0,0,0
0,100,27,67,61,33,18,27,18,1792,30,46,33,59,13686,44,0,0,0,0
0,0,97,47,50,79,36,57,47,78,78,29,23455,36,7,8,7,0,0,0
0,11,22,32,125,88,66,5534,61,60,53,3728,8,14,21,60516,0,0,0,0
0,52,93,38,64,102,75,79,64,38,24,5126,81,29,37,16,0,0,0,0
0,17,81,166,131,98,72,1554,51,32,14048,86,29,47,38,16,8,7,0,0
0,0,90,90,138,65,56,35,59,16502,77,16,63,23,23,23,14,0,0,0
0,88,14,85,89,41,63,32567,57,68,53,45,47,15,60516,8,0,60516,0,0
0,44,36,66,62,136,72,62,85,16,82,55,12151,36,15,7,0,0,0,0
0,0,128,57,81,91,64,55,96,47,67,26563,53101,54,30,0,7,60516,0,0
0,11,101,118,87,66,57,72,69,56,64,52057,60516,38,24753,60516,60516,0,0,0
0,11,167,129,9799,60507,45,32,36,82,61,57,62,30,22,7,60516,0,0,0
0,32,81,91,111,99,16,50,47,71,54,60516,45052,16,43,22,0,0,0,0
0,0,69,69,49,43,64,32,100,69,51,60,59,38,21,23,0,0,0,0
0,29,120,30,115,149,61,95,64,14,70,46,7,19951,7,7,0,0,0,0
0,0,19,80,76,75,66,24,23,54,68,56,38,32,38,23,15,0,0,0
0,30,97,66,108,93,24,27115,82,40208,38,60513,4608,37,22,60516,8,0,0,0
0,8,42,53,62,61,94,16,50,67,88,43283,61,60516,29,22,0,0,0,0
0,0,99,151,2976,59,101,43,40,64,101,22,74,34,21,0,7,0,0,0
0,0,45,117,144,3319,52,60,49,38,37,15295,39,7133,14,15,0,0,0,0
0,59,44,92,56,73,69,46,7,9757,32,30,29,45,0,29,0,0,0,0
0,0,11,79,19210,112,102,60516,89,109,29,44,16581,30,29,7,0,60516,0,0
0,16,53,88,68,56,62,66,41,60516,61,59,60516,42,36,7,0,0,0,0
0,0,150,125,111,64,46,34335,55,37777,74,75,61,15,54,0,0,0,0,0
0,104,50,52,108,78,1428,26,92,56,56,35410,1336,36,23,0,7,0,0,0
0,14,71,85,41,55,79,44,42,77,56,41,60516,30,0,14,60516,0,0,0
0,8,16,100,76,79,78,31,44,37,43446,51,92,59,22,7,7,0,0,0
0,34,120,89,73,26,59,19,73,47,101,1839,36,52,28,32,8,0,0,0
0,0,58,41,129,69,73,49,8403,47,59,17682,22,31,60516,8,7,0,0,0
0,35,89,117,92,75,25,67,74,41,60516,62,46,39,20211,8,7,0,0,0
0,0,71,95,68,67,49,71,15,30532,50,29471,25,7104,22,0,0,0,0,0
0,29,63,75,72,47,49,31,36,45,62,33,49130,40,29,7,7,0,0,0
0,68,33,83,84,61,77,66,67,93,64,72,34885,14,38,16,0,0,0,0
0,0,50,118,131,91,23,73,54,51,47,39,37,60516,17,0,8,0,0,0
0,14,73,16,139,67,78,2487,24,16,17057,44,70,16,16,7,7,8,0,0
0,0,37,99,81,32,49,50,38059,18656,46,37,83,29,7,0,15,0,0,0
0,0,77,112,40,84,47,38,17899,53,38,83,48,11276,30,0,60516,7,0,0
0,0,62,61,99,122,50,58,55,33,28742,84,36,57,0,8,7,0,0,0
0,83,16,46,85,63,66,116,41,88,81,52,15,51223,8,8,0,0,0,0
0,19,76,50,166,88,24,78,42,54,79,54,36,60516,22,16,7,7,0,0
0,0,127,55,97,59,59,77,18324,46,58,51,8460,7,5966,7,0,0,0,0
0,0,50,238,73,138,212,72,47,49,100,77,44,30,8,0,0,0,0,0
0,8,109,150,42,67,82,72,86,65,87,100,39,3700,15,16,7,0,0,0
0,8,96,176,83,87,38,31,8094,54,102,77,41,60516,30,56067,8,60516,0,0
0,0,53,71,53,76,36,68,68,9499,77,47,37,22,24,8,0,0,0,0
0,0,133,183,81,60516,12813,57,64,30,2085,54,56,22,60516,7,0,0,0,0
0,53,112,34,56,52,22,63,5169,38,2175,2408,23,21,31,15,8,0,0,0
0,0,69,94,84,38,49760,22,47,61,47,1779,54,46,38,7,0,0,0,0
0,0,42,97,92,57,34,45,24,24104,46,65,55,7,7,7,7,0,0,0
0,0,50,104,80,45,35,53,53,32,23,23,2767,30,60516,15,7,0,0,0
0,0,138,70,177,75,31,64,41,33,60516,70,54,38,22,7,7,0,0,0
0,11,61,73,68,103,81,26,59,50,39,55,38,37,25,7,0,0,0,0
0,35,123,130,112,76,70,46,5532,74,61,81,44,23,29,7,0,60516,0,0
0,29,59,24206,45,77,68,16,82,60,32,67,32,21,39632,15,0,0,0,0
0,0,51,207,131,67,69,94,70,59,730,66,12749,13277,37,21,8,8,0,0
0,0,88,109,111,72,32,77,64,44,60,609,35,28,31,22,0,0,0,0
0,33,90,70,62,130,57,56,25,32,115,82,71,4302,0,7,0,0,0,0
0,0,168,87,65,64,40,48,33,60513,8577,95,45,32576,23,15,0,0,0,0
0,26,80,9975,96,76,31,72,56,45,80,66,75,60516,7,31,0,0,0,0
0,14,56,86,125,64,39,71,35143,22,61,4410,38,15,7,0,0,0,0,0
0,0,33,87,73,34,94,47,17284,8997,84,43,61,8,23,15,0,0,0,0
0,74,57,52,107,107,51,52,43,41,34,60516,43,3585,25,7,0,0,0,0
0,0,106,78,95,59,67,46,51,81,60507,51,60,3631,23,60516,15,0,0,0
0,37,54,91,143,54,55,47,75,2335,74,60516,51,63,31,7,0,0,8,0
0,0,42,101,47,52,39,92,95,50,60,4666,56,13866,23,57235,0,0,0,0
0,8,130,138,5347,92,45,50,91,78,37,14,58,36,0,0,0,0,0,0
0,0,73,93,58,74,65,36,64,88,54,30,30164,60516,4868,22,60516,0,0,0
0,0,54,209,114,35,70,66,44,103,47882,49,37,29,21,7,0,0,0,0
0,23,158,106,113,21,35,34,65,46544,29428,60516,22,10664,37,8,0,8,0,0
0,14,71,71,48,43,35,49,57,84,60,77,24,36,14,0,0,0,0,0
0,106,153,138,55,120,75,55,65,40,73,88,22,23,15,54505,7,0,0,0
0,8,175,138,1742,104,79,42,58,80,68,54,7,30,25498,8,0,0,0,0
0,19,117,96,64,68,87,55,64,60,53,79,35,38,32,32,0,0,0,0
0,91,25,66,69,59,11568,64,68,64,59,36,78,60516,29,22,15,0,0,0
